Conversation_ID,Attacker_Helper,Victim,Conversation_Type
Yaf8GGeBAPDBer,Thank you. We need to verify some recent transactions. Did you authorize a purchase of $500 from an online store?,"No, I didn't make that purchase.",0
Yaf8GGeBAPDBer,"Okay, we'll investigate that. Can you please verify your social security number?","I'm sorry, I don't feel comfortable giving that out over the phone.",0
Yaf8GGeBAPDBer,"I understand your concern, but for security purposes, we need to confirm your identity before we can proceed.",Can I come to the bank in person to verify my identity?,0
Yaf8GGeBAPDBer,"Absolutely, you can visit any branch to verify your identity. But before you hang up, can you please confirm your phone number on file?","Yes, it's 555-1234.",0
Yaf8GGeBAPDBer,"Great, thank you. We'll make a note on your account and you can visit us at any time to discuss further. Have a nice day!","Thank you, you too.",0
SSdPN9xKnnve5K,"Hello, Can you hear me?","Yes, who is this?",1
SSdPN9xKnnve5K,"I am calling from your bank, we need your account details for security reasons","Oh no, is something wrong with my account?",1
SSdPN9xKnnve5K,"No, we just need to verify your information for security reasons. Can you please give me your account number?",I am not comfortable giving out my information over the phone,1
SSdPN9xKnnve5K,"It's completely safe and secure, you can trust us. We just need it for verification purposes.","I am sorry, but I am not interested. Thank you for calling.",1
SSdPN9xKnnve5K,"Wait, don't hang up yet. I can offer you a special deal today. Would you be interested in hearing more?","No, I am not interested. Please do not call me again.",1
SSdPN9xKnnve5K,Are you sure? You could save a lot of money with this offer,"I'm sure, I don't want to waste any more of our time. Please remove me from your list.",1
SSdPN9xKnnve5K,"Okay, have a nice day. Goodbye",Goodbye.,1
wBof2rcMbMYokz,"Hello, this is Jane from your bank. Can I verify your personal information?","Um, okay. What do you need?",0
wBof2rcMbMYokz,"Can you give me your full name, date of birth, and social security number?","Wait a minute, how do I know you're really from my bank?",0
wBof2rcMbMYokz,I understand your concern. Can you please confirm the last transaction you made with us?,"Oh, yeah. I bought a new laptop last week.",0
wBof2rcMbMYokz,I see that on your account. Thank you for your confirmation. Is there anything else I can help you with?,"No, that's all. Thank you.",0
na4r4g4vOAarEm,"Hello, this is the IRS. We have identified a problem with your taxes and require immediate payment of $5000.","I'm sorry, but I don't believe you. I'll need to verify your identity and your claim.",1
na4r4g4vOAarEm,"We don't have time for that. If you don't pay now, we'll have to arrest you.","Okay, go ahead and arrest me then. I'll wait for the police to come and verify your claims.",1
na4r4g4vOAarEm,"Uh, nevermind. This was a mistake. Have a good day.",I thought so. Thank you and have a good day too.,1
xqNQnU8fnuGdai,"Hello, this is John from the bank. I'm calling to confirm some recent activity on your account. Can you verify your account number and social security number?","Uh, sure. Let me grab my wallet.",0
xqNQnU8fnuGdai,"Okay, take your time. I just want to make sure everything's secure.","Okay, I have my card handy. The number is 123456789 and my social is 123-45-6789.",0
xqNQnU8fnuGdai,"Great, thank you. Now I see there have been some suspicious transactions on your account. Did you authorize a purchase of $500 at a store in Florida?","No, I haven't been to Florida in years. What can I do to fix this?",0
xqNQnU8fnuGdai,"Well, we'll need to freeze your account and issue a new card. Can you confirm your mailing address?","Yes, it's 123 Main Street.",0
xqNQnU8fnuGdai,"Okay, that should be all set. Your new card will arrive in 7-10 business days. Is there anything else you need help with?","No, that's good. Thank you for letting me know about the fraud.",0
PfjocwPlJ3gqF5,"Hello, this is John from the bank. Can I have your account number and password, please?","I'm sorry, I don't give that information over the phone.",1
PfjocwPlJ3gqF5,"Oh come on, sir! We need to verify your account to ensure your safety!",I'm not comfortable giving that information over the phone. I'll come into the bank and verify in person.,1
PfjocwPlJ3gqF5,"Uh... okay, sir. Have a good day.",Thank you. Bye.,1
lPMyzy7zw6ZesC,"Hello, this is John from the bank. May I speak with Mr. Smith?","Yes, this is Mr. Smith speaking.",0
lPMyzy7zw6ZesC,"Thank you Mr. Smith. I'm calling to verify a recent transaction on your account. Did you make a purchase for $1,000 at a department store yesterday?","No, I didn't make any such purchase.",0
lPMyzy7zw6ZesC,"I see, it looks like someone may have gained access to your account. Can you please confirm your account information so we can start the process of resolving this issue?","Sure, what information do you need?",0
lPMyzy7zw6ZesC,We just need to verify some personal information such as your address and social security number.,I'm hesitant to give that information over the phone. Can we verify this in person at a local branch?,0
lPMyzy7zw6ZesC,"Of course, that's a good idea. Can you please give me the zip code of your current location so I can direct you to the nearest branch?","Sure, my zip code is 12345.",0
lPMyzy7zw6ZesC,"Thank you Mr. Smith, I will give you a call back after you visit the branch to ensure that everything is resolved.","Thank you, I appreciate your help.",0
lPMyzy7zw6ZesC,"No problem, Mr. Smith. Have a good day.","You too, goodbye.",0
apALT9OF2s2Peu,"Hi, this is the IRS. We need your personal information to update our records.",Who is calling?,1
apALT9OF2s2Peu,This is the IRS. We need your personal information to update our records.,I don't believe you. I'm hanging up now.,1
apALT9OF2s2Peu,"Wait, don't hang up! It's important that we update our records. Can you please confirm your social security number?",I'm not comfortable giving out my personal information over the phone.,1
apALT9OF2s2Peu,I understand how you feel. Can you at least give me your name and address so I can update our files?,"No, I'm sorry. I don't trust unsolicited phone calls.",1
apALT9OF2s2Peu,Please don't hang up. I really need your information for our records. Can you at least confirm your date of birth?,"I'm sorry, I really can't give out any personal information.",1
apALT9OF2s2Peu,"Okay, I understand. Have a good day.",You too.,1
apALT9OF2s2Peu,"Hello, this is the United States government. We need your social security number to verify your eligibility for a stimulus check.",Who are you and why do you need my social security number?,1
apALT9OF2s2Peu,We are calling from the US government and we need your social security number to verify your eligibility for a stimulus check.,I don't believe you. This sounds like a scam.,1
apALT9OF2s2Peu,I assure you we are not a scam. Can you please confirm your social security number so we can verify your eligibility?,"No, I'm sorry. I'm not comfortable giving out my social security number over the phone.",1
apALT9OF2s2Peu,I understand. Thank you for your time.,You're welcome. Have a good day.,1
gvQKnylJ4DkRog,"Hello, this is John from the bank. May I speak to Mr. Smith?","Yes, this is Mr. Smith speaking.",0
gvQKnylJ4DkRog,"Thank you for taking my call, Mr. Smith. I just want to verify some information regarding your account.","Sure, that's fine.",0
gvQKnylJ4DkRog,Can you please confirm your date of birth and the last four digits of your social security number?,"Um, why do you need that information?",0
gvQKnylJ4DkRog,"It's just a standard security measure, sir. We want to make sure we're speaking to the right person.","Okay, my date of birth is January 1, 1970 and the last four digits of my social security number are 1234.",0
gvQKnylJ4DkRog,"Thank you, Mr. Smith. Everything seems to be in order. Is there anything else I can assist you with?","No, I don't think so.",0
gvQKnylJ4DkRog,"Alright, have a great day and thank you for banking with us.","Thank you, goodbye.",0
L43gdLyDeMc9pu,"Hello, this is John from the IRS. We have noticed some discrepancies in your tax returns and need to verify some information. Can you confirm your social security number?","I'm sorry, but I don't feel comfortable giving out my social security number over the phone. Can you send me a letter instead?",1
L43gdLyDeMc9pu,"Yes, we can send you a letter, but we need to verify your information first. Can you please confirm your full name and address?","I'm sorry, I still don't feel comfortable giving out my personal information over the phone. I will wait for the letter in the mail.",1
OBEkkN7dphUSzH,"Hello, this is John from the IRS. You owe us money and if you don't pay, you'll be arrested.",I don't think this is real. Can you provide me with your full name and official IRS badge number?,1
OBEkkN7dphUSzH,"Uh, my name is John Smith and my badge number is 12345.","I'm sorry, but I'm not comfortable giving out my personal information over the phone. Can you send me a letter with this information?",1
OBEkkN7dphUSzH,"No, you need to pay now or face the consequences.",I think I'll consult with a tax professional before making any payments. Thank you for calling.,1
13TqB3qoijfQ4U,"Hello, this is John from your bank. I'm calling because we've noticed some suspicious activity on your account.","Oh my, is my account in danger?",0
13TqB3qoijfQ4U,"Yes, we noticed several large withdrawals from an unfamiliar location.","What should I do, should I close my account?",0
13TqB3qoijfQ4U,"No need to worry, we can freeze your account and investigate to make sure everything is safe.","Thank you, I appreciate your help.",0
13TqB3qoijfQ4U,"Of course, we're here to protect your financial security. Can I have your account number to proceed?","Yes, it's 123456789.",0
13TqB3qoijfQ4U,"Great, thank you. Now, can you please verify your social security number?","I'm sorry, I don't feel comfortable giving that information over the phone.",0
13TqB3qoijfQ4U,"I understand your concern, but for security purposes, we need to verify your identity.","Okay, just a moment...",0
13TqB3qoijfQ4U,Thank you for your cooperation. Your account is now frozen and you will receive further instructions via email.,Thank you for your help. Goodbye.,0
13TqB3qoijfQ4U,You're welcome. Don't hesitate to contact us if you have any further questions.,I will. Goodbye.,0
UGEFP4DIc7QqK1,"Hello, this is the IRS. You owe us money and we need you to pay immediately or you will face legal action.","I'm sorry, but that doesn't sound right. Can you provide me with any information to confirm you are really from the IRS?",1
UGEFP4DIc7QqK1,"Of course, we can provide you with your case file number.","Sure, what is it?",1
UGEFP4DIc7QqK1,It is 12345.,"That's not possible, because I know I don't owe the IRS any money.",1
UGEFP4DIc7QqK1,Are you accusing me of lying? You must pay immediately or face severe consequences!,"I'm sorry, but I think I will contact the IRS directly to verify this.",1
UGEFP4DIc7QqK1,No! Wait-,*hangs up*,1
wpXUJiNWZ7gXIN,"Hello, is this Mr. Johnson?","Yes, who is this?",1
wpXUJiNWZ7gXIN,This is the IRS. We have detected an error in your tax filing and need you to provide us with your social security number.,I don't feel comfortable giving out my SSN over the phone. Can you send me a letter instead?,1
wpXUJiNWZ7gXIN,"I'm sorry, we cannot do that. It is urgent that we clear up this matter as soon as possible. We need your SSN now.","I'm sorry, but I still don't feel comfortable giving that information out over the phone to someone I don't know.",1
wpXUJiNWZ7gXIN,"Well, if you don't want to cooperate with us, we will have to take legal action. You could face fines and even jail time.","I'm sorry, but I know that the IRS wouldn't threaten people over the phone. I think you're a scammer.",1
wpXUJiNWZ7gXIN,"No, I assure you that I'm from the IRS. I can transfer you to my supervisor if you'd like.","No, I don't think I want to do that. I'll just hang up now.",1
RydOJX7W9kvYQc,"Hello, this is John from the bank. Is this Jane Smith?","Yes, speaking.",0
RydOJX7W9kvYQc,We just noticed some unusual activity on your account and wanted to verify it with you. Have you made any recent purchases in another state?,"No, I haven't. What kind of activity did you see?",0
RydOJX7W9kvYQc,"There were some charges made in Florida that we wanted to confirm with you before taking any further action. Can you verify your account number and password, please?","I'm sorry, I don't give out that information over the phone. Can you confirm my account by my name and address?",0
RydOJX7W9kvYQc,"Of course, let me pull up your account. Thank you for being cautious, it's always good to practice safe banking. Can you confirm your address for me, please?","Sure, it's 123 Main Street.",0
RydOJX7W9kvYQc,"Thank you, Jane. I can see here that the charges were not made by you. We will be canceling your card and issuing a new one for you. Is there anything else I can help you with?","No, that's all. Thank you for catching that.",0
QyDUL8pkdU4v5A,"Hello, may I speak to John Smith?","This is John Smith, who is calling please?",1
QyDUL8pkdU4v5A,I'm calling from the IRS and we have detected some errors on your tax return.,"I have never received any notification from the IRS, are you sure this is legitimate?",1
QyDUL8pkdU4v5A,"Yes, we have sent several notices but never received any response. You owe a significant amount in back taxes.","This doesn't sound right, can you provide me with your name and badge number so I can verify your identity?",1
QyDUL8pkdU4v5A,"I'm afraid I cannot give you that information. However, we can resolve this matter quickly and easily if you make a payment now.",I'm not comfortable making a payment without verifying this with the IRS first. Can I call you back at a different number?,1
QyDUL8pkdU4v5A,"I'm sorry, but this is the only number we have on file. I urge you to take care of this matter as soon as possible to avoid further penalties.",I appreciate your concern but I will not make any payments until I can verify this with the IRS. Goodbye.,1
nRSm5quw3SHfT4,"Hello, this is John from the bank. Can I please confirm your account details for security reasons?","Sure, my account number is 12345678.",0
nRSm5quw3SHfT4,Thank you for verifying. We would like to offer you a special promotion today. Can I ask for your credit card number?,"No, I don't feel comfortable sharing that over the phone.",0
nRSm5quw3SHfT4,"I understand, can you please confirm your date of birth and social security number?",I don't think I should share that either.,0
nRSm5quw3SHfT4,"Of course, I completely understand. Thank you for being cautious and have a nice day.","Thank you, you too.",0
QPT5vTXeHFTlQk,"Hi, this is John from the IRS. You owe $5,000 in taxes and need to make a payment today.",I don't think I owe any taxes. Can you give me more information about this?,1
QPT5vTXeHFTlQk,"Yes, you owe taxes from 2018. If you don't pay right now, we will have to take legal action against you.","I'm sorry, but I still don't think this is correct. Can I have your name and information to verify this?",1
QPT5vTXeHFTlQk,"My name is John Smith and my badge number is 1234. But if you don't pay now, we cannot help you and legal action will be taken.",I'm not comfortable giving my personal information or paying over the phone. I need proof of this before I do anything.,1
QPT5vTXeHFTlQk,"We don't have time. If you don't pay now, we will have to take action. Please give me your credit card number so we can resolve this immediately.","I'm sorry, but I don't feel right giving my credit card information over the phone. I need physical documentation to prove this is real.",1
QPT5vTXeHFTlQk,"Alright, we will mail the documents to you. But if you don't pay by the end of today, we will have to take action.",That sounds good. Thank you for your help.,1
yQegWpW6uCMxUi,"Hello, this is the bank calling. We noticed some suspicious activity on your account.",Oh really? Can you please tell me more about it?,0
yQegWpW6uCMxUi,"Yes, we see multiple large withdrawals recently from your account. Did you authorize those transactions?","No, I didn't. What should I do now?",0
yQegWpW6uCMxUi,We need to freeze your account immediately to prevent further unauthorized transactions. Can I confirm some information with you?,"Yes, of course. What do you need from me?",0
yQegWpW6uCMxUi,Can you please provide your full name and date of birth?,"Sure, it's John Smith and my date of birth is 01/01/1990.",0
yQegWpW6uCMxUi,"Thank you, I'm placing a hold on your account now. You should receive an email with further instructions shortly.","Okay, thank you for letting me know.",0
yQegWpW6uCMxUi,"You're welcome, please remember to never share your personal information or passwords over the phone or email. Have a good day!","Thank you, I will. You too!",0
